confidence,text
80.48726654052734,N
21.172317504882812,o
88.89962005615234,E
51.23189163208008,oo
65.75334167480469,F
37.0244026184082,F
42.257110595703125,A
9.055350303649902,Ie
43.20218276977539,o
37.906951904296875,+
